id,title,hotelstars,timezone,price,duration,climate,country,countryId,temperatura,landscape,type,transport,cluster
41,Hotel Occidental Margaritas,0.5,0.6428571428571428,0.6956912028725314,0.9285714285714286,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.125,0.0,1.0,5
42,Hotel Occidental Margaritas,0.5,0.6428571428571428,0.31956912028725315,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.125,0.0,1.0,13
43,Hotel Be Live Collection Palace De Muro,0.75,0.5714285714285714,0.35368043087971274,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.125,0.0,1.0,6
44,Hotel Pine Bay,0.75,0.6428571428571428,0.2594254937163375,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.25,1.0,1.0,15
45,Hotel Xanadu Island,0.75,0.7142857142857143,0.40933572710951527,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,6
46,Hotel Sirios Village,0.5,0.7142857142857143,0.22621184919210055,0.42857142857142855,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.0,1.0,13
47,Kotva,0.5,0.6428571428571428,0.07863554757630162,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
48,Kleopatra Atlas,0.5,0.7142857142857143,0.12863554757630163,0.35714285714285715,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,13
49,Tiana Beach Resort,0.25,0.7142857142857143,0.1310592459605027,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,13
50,Bitez Garden Life,0.5,0.7142857142857143,0.16131059245960505,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,13
51,Breeze Beach Bodrum,0.5,0.7142857142857143,0.16202872531418314,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,13
52,Wegry i Balaton,0.25,0.5714285714285714,0.13859964093357272,0.2857142857142857,Kontynentalny,Węgry,0.21875,0.33333333333333326,1.0,0.5,0.5,9
53,Hotel Royalton Cayo Santa Maria,0.75,0.8571428571428571,0.5942549371633753,0.42857142857142855,Kontynentalny,Kuba,0.90625,0.5238095238095237,0.125,0.0,1.0,12
54,Glarus,0.25,0.6428571428571428,0.10251346499102335,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
55,Yavor Palace,0.5,0.6428571428571428,0.07944344703770198,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
56,Detelina,0.25,0.6428571428571428,0.0826750448833034,0.21428571428571425,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
57,Zefir,0.25,0.6428571428571428,0.08581687612208258,0.21428571428571425,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
58,Diamond,0.5,0.6428571428571428,0.08635547576301617,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
59,Iskar,0.25,0.6428571428571428,0.09946140035906642,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
60,Mena Palace,0.5,0.6428571428571428,0.1026032315978456,0.21428571428571425,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
61,Calypso,0.25,0.6428571428571428,0.10296229802513465,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
62,Aphrodite,0.5,0.6428571428571428,0.10789946140035908,0.21428571428571425,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
63,Park Hotel Golden Beach,0.5,0.6428571428571428,0.11597845601436269,0.21428571428571425,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
64,Avliga Beach,0.25,0.6428571428571428,0.11867145421903053,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
65,Slavey,0.5,0.6428571428571428,0.13662477558348296,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
66,Berlin Green Park,0.5,0.6428571428571428,0.13420107719928187,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
67,Festa Panorama,0.5,0.6428571428571428,0.13985637342908439,0.2857142857142857,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
68,Royal Park,0.5,0.6428571428571428,0.1429084380610413,0.35714285714285715,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
69,Kristal,0.5,0.6428571428571428,0.14416517055655298,0.35714285714285715,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
70,Berlin Golden Beach,0.5,0.6428571428571428,0.15233393177737883,0.35714285714285715,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
71,Amfibia,0.25,0.6428571428571428,0.1605026929982047,0.49999999999999994,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.125,0.0,1.0,11
72,Pensee Royal Garden Beach Resort,0.25,0.6428571428571428,0.14308797127468584,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
73,Sol Y Mare Reef Marsa,0.5,0.6428571428571428,0.14946140035906644,0.2857142857142857,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
74,Magic Tulip Beach Resort,0.5,0.6428571428571428,0.15224416517055658,0.2857142857142857,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
75,Zakochani w karnawale,0.25,0.6428571428571428,0.11391382405745065,0.35714285714285715,Śródziemnomorski,Włochy,0.375,0.2857142857142856,1.0,0.5,0.5,9
76,Hotel Villa Trunka Lunka,0.25,0.5714285714285714,0.1400359066427289,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
77,Hotel Muhlener Hof,0.5,0.5714285714285714,0.11310592459605029,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
78,Hotel Villa Emma,0.25,0.5714285714285714,0.0628366247755835,0.21428571428571425,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
79,Gawędy o Wenecji,0.25,0.5714285714285714,0.10493716337522443,0.35714285714285715,Śródziemnomorski,Włochy,0.375,0.2857142857142856,1.0,0.5,1.0,8
80,Wloskie wakacje,0.25,0.5714285714285714,0.1446140035906643,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.875,0.5,0.5,9
81,Hotel Royal Island Resort & Spa,0.75,0.8571428571428571,0.5538599640933572,0.42857142857142855,Morski,Malediwy,0.84375,0.4285714285714284,0.125,0.0,1.0,12
82,Hotel Meliá Sunny Beach,0.75,0.7142857142857143,0.39587073608617596,0.7142857142857142,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.25,0.0,0.0,7
83,Hotel Meliá Sunny Beach,0.75,0.7142857142857143,0.5170556552962298,0.9285714285714286,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.25,0.0,0.0,7
84,Three Corners  Fayrouz Plaza,0.75,0.6428571428571428,0.15969479353680432,0.21428571428571425,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,19
85,Onatti Beach Resort,0.5,0.6428571428571428,0.16418312387791742,0.2857142857142857,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
86,Falcon Naama Star,0.25,0.6428571428571428,0.16867145421903054,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
87,Club Calimera Akassia Swiss Resort,0.75,0.6428571428571428,0.17028725314183127,0.21428571428571425,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,19
88,Herbaciane tygrysy na Malediwach,0.25,0.8571428571428571,0.7469479353680432,0.7857142857142856,Morski,Malediwy,0.84375,0.4285714285714284,0.25,0.5,1.0,16
89,Wyspy Zielonego Przylądka,0.25,0.4285714285714286,0.4012567324955117,0.42857142857142855,Morski,Wyspy Zielonego Przylądka,0.71875,0.38095238095238093,0.25,0.5,1.0,3
90,Gramvoussa – z Rethymnonu,0.25,0.6428571428571428,0.19569120287253144,0.7142857142857142,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.5,1.0,18
91,King Tut Aqua  Park Beach Resort,0.5,0.6428571428571428,0.17082585278276483,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
92,Sea Gull,0.5,0.6428571428571428,0.1725314183123878,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
93,Golden Beach Resort,0.25,0.6428571428571428,0.17289048473967686,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
94,Oriental Resort Aurora,0.5,0.6428571428571428,0.173967684021544,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
95,Elphistone Resort,0.5,0.6428571428571428,0.17414721723518853,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
96,Centrum Wypoczynkowo – Konferencyjne Trzy Jeziora,0.25,0.5714285714285714,0.04039497307001796,0.21428571428571425,Morski,Polska,0.0,0.04761904761904745,0.125,0.0,0.0,10
97,Hotel Tobaco,0.25,0.5714285714285714,0.009425493716337524,0.0,Morski,Polska,0.0,0.04761904761904745,1.0,1.0,0.0,2
98,Hotel Tobaco,0.25,0.5714285714285714,0.0507181328545781,0.14285714285714285,Morski,Polska,0.0,0.04761904761904745,1.0,1.0,0.0,2
99,Przygoda z szejkiem,0.25,0.7857142857142857,0.14991023339317774,0.14285714285714285,Pustynny,Zjednoczone Emiraty Arabskie,0.75,1.0,0.0,0.5,1.0,3
100,Centrum Wypoczynkowo – Konferencyjne Trzy Jeziora,0.25,0.5714285714285714,0.0017953321364452424,0.0,Morski,Polska,0.0,0.04761904761904745,0.125,0.0,0.0,10
101,Hotel Future Dream Lagoon & Garden,0.75,0.6428571428571428,0.2450628366247756,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,1.0,1.0,15
102,Sunny Days Resort & Aqua Park,0.5,0.6428571428571428,0.17513464991023342,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
103,Hotel VidaMar Resort Madeira,0.75,0.5714285714285714,0.7114901256732495,0.9285714285714286,Śródziemnomorski,Portugalia,0.5625,0.1428571428571428,0.25,0.0,1.0,5
104,Hotel Solimar White Pearl,0.75,0.7142857142857143,0.4982046678635548,0.9285714285714286,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.0,1.0,5
105,Hotel Heaven Beach Resort & Spa,0.75,0.6428571428571428,0.21723518850987436,0.42857142857142855,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.25,1.0,1.0,15
106,Hotel Rodos Palace Luxury Convention Resort,0.75,0.7142857142857143,0.21274685816876124,0.42857142857142855,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.0,1.0,6
107,Hotel Blue Dream Palace,0.75,0.7142857142857143,0.28096947935368044,0.9285714285714286,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.0,1.0,5
108,Hotel Blue Dream Palace,0.75,0.7142857142857143,0.18850987432675048,0.42857142857142855,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.25,0.0,1.0,6
109,Centrum Wypoczynkowo – Konferencyjne Trzy Jeziora,0.25,0.5714285714285714,0.01436265709156194,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.125,0.0,0.0,10
110,Dom Uzdrowiskowy Ewa Medical & SPA,0.5,0.5714285714285714,0.020736086175942553,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,1.0,0.0,2
111,Ośrodek Konferencyjno-Wypoczynkowy Ziemowit,0.25,0.5714285714285714,0.03258527827648115,0.14285714285714285,Morski,Polska,0.0,0.04761904761904745,0.75,0.0,0.0,4
112,Hotel Andon Lapa,0.5,0.6428571428571428,0.3007181328545781,0.9285714285714286,Śródziemnomorski,Albania,0.5,0.38095238095238093,0.25,0.0,1.0,5
113,Hotel Sandy Beach Resort,0.5,0.6428571428571428,0.1983842010771993,0.42857142857142855,Śródziemnomorski,Albania,0.5,0.38095238095238093,0.25,0.0,1.0,13
114,Hotel Sandy Beach Resort,0.5,0.6428571428571428,0.32046678635547576,0.9285714285714286,Śródziemnomorski,Albania,0.5,0.38095238095238093,0.25,0.0,1.0,5
115,Bliss Marina Beach Resort,0.5,0.6428571428571428,0.18141831238779177,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
116,Jaz Grand Marsa,0.75,0.6428571428571428,0.18195691202872533,0.2857142857142857,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,19
117,Ali Baba Palace,0.5,0.6428571428571428,0.1824955116696589,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
118,Faraana Reef Resort,0.5,0.6428571428571428,0.18339317773788152,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
119,Sea Star Beaurivage,0.5,0.6428571428571428,0.18357271095152605,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
120,Bliss Abo Nawas Resort,0.5,0.6428571428571428,0.18788150807899465,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
121,Aladdin Beach Resort,0.5,0.6428571428571428,0.19775583482944348,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.0,0.0,1.0,0
122,Hotel Krynica,0.5,0.5714285714285714,0.0296229802513465,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,1.0,0.0,2
123,Hotel Saint George Ski & Holiday,0.5,0.6428571428571428,0.06014362657091562,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.75,1.0,0.0,2
124,Aries Hotel & Spa Wisła,0.5,0.5714285714285714,0.08348294434470377,0.14285714285714285,Morski,Polska,0.0,0.04761904761904745,0.75,1.0,0.0,2
125,Hotel Evelina Palace,0.5,0.6428571428571428,0.05834829443447038,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.75,1.0,0.0,2
126,Mountain Romance Family Hotel & Spa,0.25,0.6428571428571428,0.05834829443447038,0.14285714285714285,Kontynentalny,Bułgaria,0.25,0.4285714285714284,0.75,1.0,0.0,2
127,Hotel Malikia Resort Abu Dabbab,0.75,0.6428571428571428,0.29533213644524237,0.6428571428571428,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,1.0,1.0,15
128,Osada Górski Potok,0.5,0.5714285714285714,0.038689407540394974,0.21428571428571425,Morski,Polska,0.0,0.04761904761904745,0.75,0.0,0.0,4
129,Ośrodek Konferencyjno-Wypoczynkowy Savoy,0.25,0.5714285714285714,0.0,0.0,Morski,Polska,0.0,0.04761904761904745,0.5,0.0,0.0,10
130,Hotel Vienna House Easy Cracow,0.25,0.5714285714285714,0.0,0.0,Morski,Polska,0.0,0.04761904761904745,1.0,0.0,0.0,4
131,Centrum Wypoczynkowo – Konferencyjne Trzy Jeziora,0.25,0.5714285714285714,0.0296229802513465,0.14285714285714285,Morski,Polska,0.0,0.04761904761904745,0.625,0.0,0.0,4
132,Arche Hotel Lublin,0.25,0.5714285714285714,0.01526032315978456,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,1.0,0.0,0.0,4
133,Dom Wczasowy Teresa,0.25,0.5714285714285714,0.005385996409335726,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,0.0,0.0,4
134,Ośrodek Konferencyjno-Wypoczynkowy Hyrny,0.25,0.5714285714285714,0.010771992818671455,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,0.0,0.0,4
135,Warmiński Hotel & Conference,0.25,0.5714285714285714,0.013464991023339319,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,1.0,0.0,0.0,4
136,Hotel Cottonina Mineral Spa Resort,0.5,0.5714285714285714,0.015350089766606824,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.5,0.0,0.0,10
137,Folwark Książęcy,0.25,0.5714285714285714,0.016247755834829444,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.5,0.0,0.0,10
138,Hotel VidaMar Resort Madeira,0.75,0.5714285714285714,0.3904847396768402,0.42857142857142855,Śródziemnomorski,Portugalia,0.5625,0.1428571428571428,0.25,0.0,1.0,19
139,Bożonarodzeniowe Jarmarki,0.25,0.6428571428571428,0.06274685816876122,0.07142857142857142,Kontynentalny,Czechy,0.15625,0.19047619047619047,1.0,0.5,0.5,9
140,Hotel Malikia Resort Abu Dabbab,0.75,0.6428571428571428,0.362657091561939,0.9285714285714286,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,1.0,1.0,15
141,Hotel Fanar & Residences,0.75,0.7857142857142857,0.3850987432675045,0.42857142857142855,Kontynentalny,Oman,0.78125,0.6666666666666665,0.125,0.0,1.0,12
142,Hotel Allegro Madeira,0.5,0.5714285714285714,0.14542190305206465,0.14285714285714285,Śródziemnomorski,Portugalia,0.5625,0.1428571428571428,0.125,0.0,1.0,0
143,Zima w imperialnych stolicach,0.25,0.7142857142857143,0.3904847396768402,0.42857142857142855,Kontynentalny,Rosja,0.28125,0.0,1.0,0.5,1.0,8
144,Hotel Uroa Bay Beach Resort,0.5,0.7142857142857143,0.2845601436265709,0.42857142857142855,Kontynentalny,Tanzania,0.8125,0.33333333333333326,0.125,0.0,1.0,0
145,Hotel Oasis Atlantico Belorizonte,0.75,0.4285714285714286,0.23967684021543986,0.42857142857142855,Morski,Wyspy Zielonego Przylądka,0.71875,0.38095238095238093,0.125,0.0,1.0,19
146,Hotel Hilton Marsa Alam Nubian Resort,0.75,0.6428571428571428,0.24416517055655299,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,0.0,1.0,19
147,Hotel Fuerteventura Princess,0.5,0.5714285714285714,0.2639138240574506,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.125,0.0,1.0,13
148,Hotel Centara Grand Beach Resort & Villas Krabi,0.75,1.0,0.4883303411131059,0.42857142857142855,Monsunowy,Tajlandia,1.0,0.47619047619047605,0.125,0.0,1.0,12
149,Hotel Sea View Lodge,0.5,0.7142857142857143,0.40754039497307004,0.42857142857142855,Kontynentalny,Tanzania,0.8125,0.33333333333333326,0.125,0.0,1.0,0
150,Hotel Vikingen Infinity Resort & Spa,0.75,0.7142857142857143,0.17324955116696591,0.2857142857142857,Kontynentalny,Turcja,0.46875,0.47619047619047605,0.125,0.0,1.0,6
151,Kassandra Palace Hotel & Spa,0.75,0.6428571428571428,0.23518850987432677,0.2857142857142857,Śródziemnomorski,Grecja,0.4375,0.47619047619047605,0.125,0.0,1.0,6
152,Hotel Taoro Garden,0.5,0.5714285714285714,0.1858168761220826,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.125,0.0,1.0,13
153,Hotel Uroa Bay Beach Resort,0.5,0.7142857142857143,0.4102333931777379,0.35714285714285715,Kontynentalny,Tanzania,0.8125,0.33333333333333326,0.125,0.0,1.0,0
154,Hotel Strand Taba Heights Beach & Golf Resort,0.75,0.6428571428571428,0.1768402154398564,0.35714285714285715,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,0.0,1.0,19
155,Hotel Jaz Aquamarine Resort,0.75,0.6428571428571428,0.23518850987432677,0.42857142857142855,Śródziemnomorski,Egipt,0.625,0.33333333333333326,0.125,0.0,1.0,19
156,Hotel Meliá Sierra Nevada,0.5,0.5714285714285714,0.27737881508078993,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.75,1.0,1.0,1
157,Hotel Meliá Sol y Nieve,0.5,0.5714285714285714,0.26840215439856374,0.42857142857142855,Kontynentalny,Hiszpania,0.40625,0.5238095238095237,0.75,1.0,1.0,1
158,Hotel Radisson Szklarska Poręba,0.5,0.5714285714285714,0.024326750448833034,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,1.0,0.0,2
159,Kinga Hotel Wellness,0.5,0.5714285714285714,0.026929982046678638,0.07142857142857142,Morski,Polska,0.0,0.04761904761904745,0.75,1.0,0.0,2
160,Hotel LD Aqua,0.0,0.5714285714285714,0.04937163375224417,0.14285714285714285,Kontynentalny,Słowacja,0.09375,0.2857142857142856,0.75,1.0,0.0,2
161,Hotel Veľká Fatra,0.5,0.5714285714285714,0.07719928186714542,0.14285714285714285,Kontynentalny,Słowacja,0.09375,0.2857142857142856,0.75,1.0,0.0,2
162,Hotel Royal Palace,0.75,0.5714285714285714,0.14452423698384204,0.14285714285714285,Kontynentalny,Słowacja,0.09375,0.2857142857142856,0.75,1.0,0.0,2
163,Hotel Splendid,0.25,0.5714285714285714,0.125673249551167,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
164,Hotel Baita Fanti Ski & Bike,0.25,0.5714285714285714,0.1265709156193896,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
165,Hotel Daniela,0.0,0.5714285714285714,0.12387791741472173,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
166,Hotel Orchidea,0.25,0.5714285714285714,0.1346499102333932,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
167,Hotel Liz,0.25,0.5714285714285714,0.1310592459605027,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
168,Hotel Excelsior,0.5,0.5714285714285714,0.12298025134649912,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
169,Hotel Montanara,0.25,0.5714285714285714,0.12298025134649912,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
170,Hotel Corona,0.25,0.5714285714285714,0.11938958707360864,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
171,Hotel Sciatori,0.25,0.5714285714285714,0.11759425493716338,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
172,Hotel Brunnerhof,0.25,0.5714285714285714,0.10682226211849194,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
173,Hotel Dolomiti,0.25,0.5714285714285714,0.10502692998204669,0.42857142857142855,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
174,Hotel Stella Alpina,0.25,0.5714285714285714,0.08527827648114902,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
175,Hotel Dal Bon,0.25,0.5714285714285714,0.07899461400359067,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
176,Hotel Ariston,0.25,0.5714285714285714,0.07360861759425494,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
177,Hotel Alle Rose,0.25,0.5714285714285714,0.05026929982046679,0.2857142857142857,Śródziemnomorski,Włochy,0.375,0.2857142857142856,0.75,1.0,1.0,1
178,Aparthotel Alpenlandhof,0.25,0.5714285714285714,0.08168761220825854,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
179,Apartmenty Haus am Römerbad,0.25,0.5714285714285714,0.08707360861759425,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
180,Pensjonat Birkenhof,0.25,0.5714285714285714,0.10412926391382407,0.42857142857142855,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
181,Landhotel Postgut,0.5,0.5714285714285714,0.1059245960502693,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
182,Hotel Gut Kramerhof,0.5,0.5714285714285714,0.1059245960502693,0.21428571428571425,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
183,Hotel Gutshof Zillertal,0.5,0.5714285714285714,0.13195691202872534,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
184,Hotel Kielhuberhof,0.5,0.5714285714285714,0.1472172351885099,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
185,Hotel Almrausch,0.5,0.5714285714285714,0.14901256732495513,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
186,Hotel Sonnalm,0.5,0.5714285714285714,0.15978456014362658,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
187,Hotel Austria,1.0,0.5714285714285714,0.16068222621184922,0.07142857142857142,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
188,Hotel Der Tirolerhof,0.5,0.5714285714285714,0.17504488330341114,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
189,Alpin-hotel Schrofenblick,0.5,0.5714285714285714,0.21274685816876124,0.42857142857142855,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
190,Hotel Tauern Spa Zell am See-Kaprun,0.5,0.5714285714285714,0.3267504488330341,0.2857142857142857,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
191,Hotel Büntali,0.5,0.5714285714285714,0.2324955116696589,0.42857142857142855,Kontynentalny,Austria,0.0625,0.23809523809523814,0.75,1.0,0.0,2
192,Wellness Hotel Babylon,0.5,0.5714285714285714,0.03859964093357272,0.07142857142857142,Kontynentalny,Czechy,0.15625,0.19047619047619047,0.75,1.0,0.0,2
193,Hotel Wellness Svornost,0.25,0.5714285714285714,0.03680430879712747,0.14285714285714285,Kontynentalny,Czechy,0.15625,0.19047619047619047,0.75,1.0,0.0,2
194,Pytloun Wellness Hotel Harrachov,0.5,0.5714285714285714,0.02782764811490126,0.14285714285714285,Kontynentalny,Czechy,0.15625,0.19047619047619047,0.75,1.0,0.0,2
